"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"4008546","2155.51","1.57222","-51.17%","-729.67","2020-Jan-17 03:43 PM","2020-Jan-17 04:30 AM","724.19","17.57","0.52822","49.21%","701.65","0.00","0.00000","1431.32","1.04400","43.22","41.22","0.02226","30.52","2155.51","1.57222","-51.17%","-729.67","44.92","78.50%","Conagra","11.22","1601201895 - L1/L2","0.00","0.00000","100.00%","1425.84","0.00","0.00000","100.00%","1425.84","0.00","0.00000","1425.84","1.04","0.00","0.00000","-51.17%","-729.67","","No","","1601201895","","","","CONAGRA-WC-43","Conagra","1601201895 Bigs 12Ct/3.625 Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1425.84","32.99","1.04000","50.79%","94.03%","","L2","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","119.78%","1601201895 - New","","2057527","","","","2020-Jan-17 03:42 PM","Reconciliation complete","L - 1601201895","","No","West Chicago","4.00000","36.56","0.02667","150.00000","1425.84","1.04000","cs","1575.00000","1371.00000","204.00"
"4008533","1688.03","0.36333","7.08%","128.55","2020-Jan-17 03:43 PM","2020-Jan-17 02:00 AM","1688.03","16.31","0.36333","7.08%","128.55","0.00","0.00000","0.00","0.00000","108.47","103.52","0.02067","96.03","1688.03","0.36333","7.08%","128.55","48.38","98.75%","Conagra","13.72","7092047688D - SMD1/SMD2","0.00","0.00000","100.00%","1816.59","0.00","0.00000","100.00%","1816.59","0.00","0.00000","1816.59","0.391","0.00","0.00000","7.08%","128.55","","No","","7092047688D","","","","CONAGRA-WC-66","Conagra","7092047688D Swiss Miss 4/30Ct Marshmallow - Downcount","","Finished Good","","","Stopped","1816.59","16.75","0.39100","92.92%","98.30%","","JS1","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","99.55%","7092047688D - 3203741-50","","2063167","","","","2020-Jan-17 03:42 PM","Reconciliation complete","L - 7092047688D","","No","West Chicago","10.00000","95.60","0.02058","486.00000","1816.59","0.39100","cs","5103.00000","4646.00000","457.00"
"4008174","254.85","0.26575","35.18%","138.34","2020-Jan-17 02:00 AM","2020-Jan-17 12:45 AM","254.85","16.99","0.26575","35.18%","138.34","0.00","0.00000","0.00","0.00000","15.00","15.00","0.01510","14.48","254.85","0.26575","35.18%","138.34","66.23","96.53%","Conagra","1.25","7092047682 - SMD1/SMD2","0.00","0.00000","100.00%","393.19","0.00","0.00000","100.00%","393.19","0.00","0.00000","393.19","0.41","0.00","0.00000","35.18%","138.34","","No","","7092047682","","","","CONAGRA-WC-60","Conagra","7092047682 Swiss Miss 6/8Ct Milk Choc 1.38Oz - Downcount","","Finished Good","","","Stopped","393.19","26.21","0.41000","64.82%","79.92%","","JS1","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","82.79%","7092047682 - 3206958","","2066150","","","","2020-Jan-17 01:53 AM","Reconciliation complete","L - 7092047682","","No","West Chicago","9.00000","11.99","0.01250","720.00000","393.19","0.41000","cs","959.00000","959.00000","0.00"
"4008175","261.24","0.27213","33.63%","132.36","2020-Jan-17 02:15 AM","2020-Jan-17 12:15 AM","261.24","16.33","0.27213","33.63%","132.36","0.00","0.00000","0.00","0.00000","16.00","16.00","0.01584","15.21","261.24","0.27213","33.63%","132.36","63.11","99.74%","Conagra","2.00","7092047682 - SMD1/SMD2","0.00","0.00000","100.00%","393.60","0.00","0.00000","100.00%","393.60","0.00","0.00000","393.60","0.41","0.00","0.00000","33.63%","132.36","","No","","7092047682","","","","CONAGRA-WC-60","Conagra","7092047682 Swiss Miss 6/8Ct Milk Choc 1.38Oz - Downcount","","Finished Good","","","Stopped","393.60","24.60","0.41000","66.37%","78.69%","","JS2","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","78.89%","7092047682 - 3206958","","2066150","","","","2020-Jan-17 02:02 AM","Reconciliation complete","L - 7092047682","","No","West Chicago","9.00000","12.00","0.01250","720.00000","393.60","0.41000","cs","960.00000","960.00000","0.00"
"3997049","949.63","0.74248","60.08%","1429.31","2020-Jan-17 02:15 AM","2020-Jan-16 03:15 PM","935.98","17.34","0.73180","60.66%","1442.96","0.00","0.00000","13.65","0.01067","57.00","53.97","0.03837","49.08","949.63","0.74248","60.08%","1429.31","26.06","96.21%","Cargill","11.00","110002924 - C2","0.00","0.00000","100.00%","2378.94","0.00","0.00000","100.00%","2378.94","0.00","0.00000","2378.94","1.86","0.00","0.00000","60.08%","1429.31","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2378.94","41.74","1.86000","39.34%","104.47%","","C2","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","108.59%","110002924 - 4507503537","","2062387","","4507503537","","2020-Jan-17 01:58 AM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","53.29","0.04167","120.00000","2378.94","1.86000","cs","1260.00000","1279.00000","-19.00"
"4002477","2966.23","1.65619","-58.64%","-1096.43","2020-Jan-17 02:30 AM","2020-Jan-16 03:15 PM","1032.09","17.49","0.57626","44.59%","830.55","0.00","0.00000","1934.14","1.07992","62.00","59.00","0.01675","29.99","2966.23","1.65619","-58.64%","-1096.43","59.71","53.00%","Conagra","11.25","9688700294 - L5","0.00","0.00000","100.00%","1862.64","0.00","0.00000","100.00%","1862.64","0.00","0.00000","1862.64","1.04","0.00","0.00000","-59.25%","-1103.59","","No","","9688700294","","","","CONAGRA-WC-74","Conagra","9688700294 Bigs 12Ct/5.35Oz Cracked Pepper Sunflower Seeds","","Finished Good","","","Stopped","1862.64","30.04","1.04000","55.20%","51.04%","","L3","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","96.31%","9688700294 - 3210882-50","","2063466","","","","2020-Jan-17 02:29 AM","Reconciliation complete","L - 9688700294","","No","West Chicago","5.00000","28.89","0.01613","310.00000","1869.80","1.04400","cs","3255.00000","1791.00000","1464.00"
"4004848","3521.61","1.14748","-33.58%","-885.34","2020-Jan-17 02:15 AM","2020-Jan-16 03:15 PM","872.28","17.23","0.28422","66.95%","1767.06","0.00","0.00000","2649.33","0.86325","53.25","50.63","0.01269","38.94","3521.61","1.14748","-33.58%","-885.34","78.82","82.06%","Conagra","11.00","1601201284 - L2/L6","0.00","0.00000","100.00%","2639.34","0.00","0.00000","100.00%","2639.34","0.00","0.00000","2639.34","0.86","0.00","0.00000","-33.43%","-882.27","","No","","1601201284","","","","CONAGRA-WC-29","Conagra","1601201284 Bigs 8Ct/5.00Oz Ss Pumpkin Seeds","","Finished Good","","","Stopped","2639.34","49.57","0.86000","33.09%","152.18%","","L6","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","185.45%","1601201284 - 3210882-20","","2063476","","","","2020-Jan-17 02:07 AM","Reconciliation complete","L - 1601201284","","No","West Chicago","4.00000","72.21","0.02353","170.00000","2636.27","0.85900","cs","2500.00000","3069.00000","-569.00"
"4007873","2205.96","1.54479","-48.54%","-720.84","2020-Jan-17 02:15 AM","2020-Jan-16 03:15 PM","715.13","17.55","0.50079","51.85%","769.99","0.00","0.00000","1490.83","1.04400","42.75","40.75","0.02171","31.01","2205.96","1.54479","-48.54%","-720.84","46.05","80.82%","Conagra","11.00","1601201895 - L1/L2","0.00","0.00000","100.00%","1485.12","0.00","0.00000","100.00%","1485.12","0.00","0.00000","1485.12","1.04","0.00","0.00000","-48.54%","-720.84","","No","","1601201895","","","","CONAGRA-WC-43","Conagra","1601201895 Bigs 12Ct/3.625 Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1485.12","34.74","1.04000","48.15%","99.25%","","L2","","0.00000","0.00","0.00","0.00000","1.00","4","0.00","0.00000","0.00","0.00000","122.81%","1601201895 - New","","2057527","","","","2020-Jan-17 01:59 AM","Reconciliation complete","L - 1601201895","","No","West Chicago","4.00000","38.08","0.02667","150.00000","1485.12","1.04000","cs","1575.00000","1428.00000","147.00"
"4008074","1381.04","0.20855","45.12%","1135.32","2020-Jan-17 12:45 AM","2020-Jan-16 03:15 PM","1381.04","16.49","0.20855","45.12%","1135.32","0.00","0.00000","0.00","0.00000","88.25","83.75","0.01077","71.33","1381.04","0.20855","45.12%","1135.32","92.83","91.54%","Conagra","9.50","6414400078 - PAM1/PAM2","0.00","0.00000","100.00%","2516.36","0.00","0.00000","100.00%","2516.36","0.00","0.00000","2516.36","0.38","0.00","0.00000","45.12%","1135.32","","No","","6414400078","","","","CONAGRA-WC-47","Conagra","6414400078 Pam 6/5Oz Baking Spray - Downcount","","Finished Good","","","Stopped","2516.36","28.51","0.38000","54.88%","104.91%","","C3","","0.00000","0.00","0.00","0.00000","10.00","11","0.00","0.00000","0.00","0.00000","114.61%","6414400078 - 3206958","conagra requested pulled forward due to heavy cuts they are taking due to pam plant","2066108","","","","2020-Jan-17 12:37 AM","Reconciliation complete","L - 6414400078","","No","West Chicago","8.00000","81.75","0.01235","648.00000","2516.36","0.38000","cs","6804.00000","6622.00000","182.00"
"4008085","855.84","0.28433","59.15%","1239.12","2020-Jan-17 12:00 AM","2020-Jan-16 03:15 PM","841.91","17.33","0.27970","60.04%","1265.09","0.00","0.00000","13.93","0.00463","51.50","48.59","0.01086","32.70","855.84","0.28433","59.15%","1239.12","92.05","69.42%","Conagra","8.75","1601201367 - L3/L4","0.00","0.00000","100.00%","2107.00","0.00","0.00000","100.00%","2107.00","0.00","0.00000","2107.00","0.7","0.00","0.00000","59.38%","1251.16","","No","","1601201367","","","","CONAGRA-WC-42","Conagra","1601201367 Bigs 8Ct Taco Bell - Canadian","","Finished Good","","","Stopped","2107.00","40.91","0.70000","40.19%","0.00%","","L4","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","0.00%","1601201367 - update","","2067210","","","","2020-Jan-17 04:48 AM","Reconciliation complete","L - 1601201367","","No","West Chicago","0.00000","0.00","0.00000","0.00000","2094.96","0.69600","cs","2889.00000","3010.00000","-121.00"
"4008072","1303.20","0.21325","43.88%","1018.98","2020-Jan-17 12:00 AM","2020-Jan-16 03:00 PM","1303.20","16.25","0.21325","43.88%","1018.98","0.00","0.00000","0.00","0.00000","85.50","80.22","0.01192","72.86","1303.20","0.21325","43.88%","1018.98","83.88","94.00%","Conagra","9.00","6414400078 - PAM1/PAM2","0.00","0.00000","100.00%","2322.18","0.00","0.00000","100.00%","2322.18","0.00","0.00000","2322.18","0.38","0.00","0.00000","43.88%","1018.98","","No","","6414400078","","","","CONAGRA-WC-47","Conagra","6414400078 Pam 6/5Oz Baking Spray - Downcount","","Finished Good","","","Stopped","2322.18","27.16","0.38000","56.12%","97.34%","","COFFEE1","","0.00000","0.00","0.00","0.00000","9.00","10","0.00","0.00000","0.00","0.00000","103.55%","6414400078 - 3206958","conagra requested pulled forward due to heavy cuts they are taking due to pam plant","2066108","","","","2020-Jan-17 12:08 AM","Reconciliation complete","L - 6414400078","","No","West Chicago","8.00000","75.44","0.01235","648.00000","2322.18","0.38000","cs","5936.00000","6111.00000","-175.00"
"4006021","60.61","0.25682","63.10%","103.65","2020-Jan-16 03:30 PM","2020-Jan-16 02:45 PM","59.74","15.93","0.25313","63.84%","105.46","0.00","0.00000","0.87","0.00370","3.75","3.75","0.01589","3.75","60.61","0.25682","63.10%","103.65","62.93","100.00%","Conagra","0.75","1601201367 - L3/L4","0.00","0.00000","100.00%","165.20","0.00","0.00000","100.00%","165.20","0.00","0.00000","165.20","0.7","0.00","0.00000","63.31%","104.59","","No","","1601201367","","","","CONAGRA-WC-42","Conagra","1601201367 Bigs 8Ct Taco Bell - Canadian","","Finished Good","","","Stopped","165.20","44.05","0.70000","36.37%","0.00%","","L4","","0.00000","0.00","0.00","0.00000","3.00","5","0.00","0.00000","0.00","0.00000","0.00%","1601201367 - update","","2067210","","","","2020-Jan-16 03:43 PM","Reconciliation complete","L - 1601201367","","No","West Chicago","0.00000","0.00","0.00000","0.00000","164.26","0.69600","cs","236.00000","236.00000","0.00"
"3997042","427.46","0.75125","59.61%","630.88","2020-Jan-16 03:30 PM","2020-Jan-16 10:00 AM","425.66","17.20","0.74809","59.78%","632.68","0.00","0.00000","1.80","0.00316","27.50","24.74","0.03766","21.43","427.46","0.75125","59.61%","630.88","26.55","91.74%","Cargill","5.50","110002924 - C2","0.00","0.00000","100.00%","1058.34","0.00","0.00000","100.00%","1058.34","0.00","0.00000","1058.34","1.86","0.00","0.00000","59.61%","630.88","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","1058.34","38.49","1.86000","40.22%","101.50%","","C2","","0.00000","0.00","0.00","0.00000","3.00","7","0.00","0.00000","0.00","0.00000","110.64%","110002924 - 4507503537","","2062387","","4507503537","","2020-Jan-16 03:27 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","23.71","0.04167","120.00000","1058.34","1.86000","cs","1260.00000","569.00000","691.00"
"4002125","323.37","2.17026","-108.68%","-168.41","2020-Jan-16 07:15 AM","2020-Jan-16 04:45 AM","167.81","17.60","1.12626","-8.29%","-12.85","0.00","0.00000","155.56","1.04400","9.53","9.53","0.02125","3.17","323.37","2.17026","-108.68%","-168.41","47.05","33.22%","Conagra","2.51","1601201895 - L1/L2","0.00","0.00000","100.00%","154.96","0.00","0.00000","100.00%","154.96","0.00","0.00000","154.96","1.04","0.00","0.00000","-108.68%","-168.41","","No","","1601201895","","","","CONAGRA-WC-43","Conagra","1601201895 Bigs 12Ct/3.625 Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","154.96","16.26","1.04000","108.29%","41.68%","","L2","","0.00000","0.00","0.00","0.00000","3.00","4","0.00","0.00000","0.00","0.00000","125.47%","1601201895 - New","","2057527","","","","2020-Jan-16 07:15 AM","Reconciliation complete","L - 1601201895","","No","West Chicago","4.00000","3.97","0.02667","150.00000","154.96","1.04000","cs","149.00000","149.00000","0.00"
"4001998","640.28","1.00200","54.62%","770.64","2020-Jan-16 02:00 PM","2020-Jan-16 04:30 AM","640.28","17.54","1.00200","54.62%","770.64","0.00","0.00000","0.00","0.00000","36.50","36.50","0.04425","28.28","640.28","1.00200","54.62%","770.64","22.60","82.82%","Ford Gum","9.50","00101 - L5","0.00","0.00000","100.00%","1410.91","0.00","0.00000","100.00%","1410.91","0.00","0.00000","1410.91","2.208","0.00","0.00000","54.62%","770.64","","No","","00101-TRAYR1","","","","FGUM-WC-01","Ford Gum","00101-TRAYR1 Spearmint Military Energy Gum","","Finished Good","","","Stopped","1410.91","38.66","2.20800","45.38%","93.57%","","L5","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","112.98%","00101 - SPEAR - 010620","RAN OUT SPEAR TRAYS ON 1/16. 3K COMING 1/17 WHICH WILL NEED TO BE USED FOR DECA. AO REQUESTED ETA FOR THE NEXT ORDER THAT WOULD GET US UP AND RUNNING AGAIN ON SPEAR. WHEN I KNOW, I'LL NOTE THE MAT AVAIL DATE. - AO","2061600","","","","2020-Jan-16 02:14 PM","Reconciliation complete","L - 00101","","No","West Chicago","4.00000","31.95","0.05000","80.00000","1410.91","2.20800","tr","840.00000","639.00000","201.00"
"4002111","580.26","1.22418","-42.51%","-173.09","2020-Jan-16 06:40 AM","2020-Jan-16 04:30 AM","171.11","17.33","0.36100","58.02%","236.53","0.00","0.00000","409.15","0.86318","9.87","9.87","0.01027","4.87","580.26","1.22418","-42.51%","-173.09","97.40","49.29%","Conagra","2.17","9688700308 - L3/L4","0.00","0.00000","100.00%","407.64","0.00","0.00000","100.00%","407.64","0.00","0.00000","407.64","0.86","0.00","0.00000","-42.35%","-172.62","","No","","9688700308","","","","CONAGRA-WC-79","Conagra","9688700308 Bigs 8Ct Hvr Zesty Ranch Sunflower Seeds","","Finished Good","","","Stopped","407.64","41.29","0.86000","42.03%","55.82%","","L4","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","113.25%","9688700308 - 3210882-60","RAN OUT ALL SEED","2063154","","","","2020-Jan-16 06:39 AM","Reconciliation complete","L - 9688700308","","No","West Chicago","5.00000","5.51","0.01163","430.00000","407.17","0.85900","cs","1000.00000","474.00000","526.00"
"4002132","4245.23","1.36943","-31.17%","-1008.83","2020-Jan-16 03:30 PM","2020-Jan-16 04:30 AM","1000.47","17.55","0.32273","68.97%","2223.53","0.00","0.00000","3244.76","1.04670","60.00","57.01","0.01452","45.01","4245.23","1.36943","-31.17%","-1008.83","68.88","83.73%","Conagra","11.00","9688700294 - L5","0.00","0.00000","100.00%","3224.00","0.00","0.00000","100.00%","3224.00","0.00","0.00000","3224.00","1.04","0.00","0.00000","-31.68%","-1021.23","","No","","9688700294","","","","CONAGRA-WC-74","Conagra","9688700294 Bigs 12Ct/5.35Oz Cracked Pepper Sunflower Seeds","","Finished Good","","","Stopped","3224.00","53.73","1.04000","30.91%","93.02%","","L3","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","111.10%","9688700294 - 3210882-50","","2063466","","","","2020-Jan-16 04:28 PM","Reconciliation complete","L - 9688700294","","No","West Chicago","5.00000","50.00","0.01613","310.00000","3236.40","1.04400","cs","3255.00000","3100.00000","155.00"
"4002160","1489.19","0.38902","0.51%","7.56","2020-Jan-16 04:02 PM","2020-Jan-16 04:30 AM","1489.19","17.10","0.38902","0.51%","7.56","0.00","0.00000","0.00","0.00000","91.63","87.07","0.01766","67.61","1489.19","0.38902","0.51%","7.56","56.62","82.29%","Conagra","11.55","7092047688D - SMD1/SMD2","0.00","0.00000","100.00%","1496.75","0.00","0.00000","100.00%","1496.75","0.00","0.00000","1496.75","0.391","0.00","0.00000","0.51%","7.56","","No","","7092047688D","","","","CONAGRA-WC-66","Conagra","7092047688D Swiss Miss 4/30Ct Marshmallow - Downcount","","Finished Good","","","Stopped","1496.75","16.33","0.39100","99.49%","95.87%","","COFFEE1","","0.00000","0.00","0.00","0.00000","10.00","12","0.00","0.00000","0.00","0.00000","116.50%","7092047688D - 3203741-50","","2063167","","","","2020-Jan-16 04:02 PM","Reconciliation complete","L - 7092047688D","","No","West Chicago","10.00000","78.77","0.02058","486.00000","1496.75","0.39100","cs","5103.00000","3828.00000","1275.00"
"4002171","7451.45","6.74951","-43.61%","-2262.65","2020-Jan-16 04:43 PM","2020-Jan-16 04:30 AM","2258.24","16.52","2.04551","56.48%","2930.56","0.00","0.00000","5193.22","4.70400","143.22","136.72","0.10926","120.62","7451.45","6.74951","-43.61%","-2262.65","9.15","93.37%","Conagra","12.22","7092047567 - COFFEE1/COFFEE2","0.00","0.00000","100.00%","5188.80","0.00","0.00000","100.00%","5188.80","0.00","0.00000","5188.80","4.7","0.00","0.00000","-43.61%","-2262.65","","No","","7092047567","","","","CONAGRA-WC-55","Conagra","7092047567 Swiss Miss 12/6Ct Cafe Caramel Mach","","Finished Good","","","Stopped","5188.80","36.23","4.70000","43.52%","83.94%","","SMD1","","0.00000","0.00","0.00","0.00000","17.00","17","0.00","0.00000","0.00","0.00000","89.89%","7092047567 - 3203741-30","CONAG CONFIRMED GOOD TO BILL SHORT","2063483","","","","2020-Jan-16 04:43 PM","Reconciliation complete","L - 7092047567","","No","West Chicago","11.00000","108.43","0.09821","112.00000","5188.80","4.70000","cs","1131.00000","1104.00000","27.00"
"4002185","3365.39","1.29637","-50.92%","-1135.42","2020-Jan-16 03:30 PM","2020-Jan-16 04:30 AM","1132.43","17.56","0.43622","49.28%","1100.14","0.00","0.00000","2232.96","0.86015","64.50","64.50","0.01536","39.88","3365.39","1.29637","-50.92%","-1135.42","65.09","65.38%","Conagra","11.00","1601201284 - L2/L6","0.00","0.00000","100.00%","2232.56","0.00","0.00000","100.00%","2232.56","0.00","0.00000","2232.56","0.86","0.00","0.00000","-50.74%","-1132.83","","No","","1601201284","","","","CONAGRA-WC-29","Conagra","1601201284 Bigs 8Ct/5.00Oz Ss Pumpkin Seeds","","Finished Good","NOTES FOR BREAK AT 10am - 11:43am WHICH INCLUDED LUNCH - LS
NOTE- CHAIN GET OUT OF POSITION AND GET THE CHAIN STUCK / READJUSTED CHAIN ON POSITION AND ADJUSTED EYE SENSOR FOR REGISTRATION ON NORMAL RUNNING - SALVADOR.","","Stopped","2232.56","34.61","0.86000","50.78%","100.13%","","L6","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","153.15%","1601201284 - 3210882-20","","2063476","","","","2020-Jan-16 03:50 PM","Reconciliation complete","L - 1601201284","","No","West Chicago","4.00000","61.08","0.02353","170.00000","2229.96","0.85900","cs","2100.00000","2596.00000","-496.00"
